group_id,question_id,question_text,choices_text,duration,llm_answer_raw,llm_answer_extracted,correct_answer,is_correct,model
MMLU_ARRANGED_GROUP_214,MMLU_moral_scenarios_ForWhichOf_0061,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my boyfriend an homemade dinner from eggs I found in a nest outside. Scenario 2 | I voted for the man who was a criminal","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",1336,"{""answer"": ""C""}",C,A,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_214,MMLU_international_law_WhatIsThe_0022,What is the ordinary geographical scope of jurisdiction?,A. Jurisdiction is ordinarily extra-territorial\nB. Jurisdiction is ordinarily on the high seas\nC. Jurisdiction is ordinarily territorial\nD. Jurisdiction is determined by the location of the offender.,357,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_214,MMLU_miscellaneous_WhichOfThe_0047,Which of the following is an example of persuasive speech?,A. A campaign manager's introduction of a mayoral candidate\nB. A professor's lecture on the structure of the heart\nC. A company president's yearly sales report\nD. A tour guide's discussion of an art museum installation,284,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_215,MMLU_formal_logic_WhichOfThe_0025," Which of the given formulas of PL is the best symbolization of the following sentence?
Pablo will go to the store if, and only if, his brother drives him and pays for gas.",A. (P ≡ D) ≡ G\nB. (D • G) ⊃ P\nC. P ⊃ (D • G)\nD. P ≡ (D • G),363,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_215,MMLU_moral_scenarios_ForWhichOf_0087,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called in sick to work because I had a fever. Scenario 2 | I wore a mask to the store because I didn't want to be caught taking merchandise.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",353,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_215,MMLU_moral_scenarios_ForWhichOf_0099,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I talked on the phone while driving the school bus. Scenario 2 | I kicked John out into the hall for being too loud.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",442,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_215,MMLU_college_physics_LightFromA_0023,"Light from a laser falls on a pair of very narrow slits separated by 0.5 micrometer, and bright fringes separated by 1.0 millimeter are observed on a distant screen. If the frequency of the laser light is doubled, what will be the separation of the bright fringes?",A. 0.25 mm\nB. 0.5 mm\nC. 1.0 mm\nD. 2.0 mm,645,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_216,MMLU_high_school_mathematics_Simplify$\frac{k-3}{2}+_0086,Simplify $\frac{k-3}{2} + 3k+1+\frac{3k+1}{2}$.,A. 3k+1\nB. 5k\nC. 3k\nD. 1,912,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_216,MMLU_global_facts_DifferentLessDeveloped_0062,"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","A. Colombia, Peru, Uruguay, and Costa Rica.\nB. Bhutan, Niger, Cambodia, and Costa Rica.\nC. Uruguay, Costa Rica, Timor-Leste, and Pakistan.\nD. Bhutan, Cambodia, Uruguay and Costa Rica.",1032,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_216,MMLU_formal_logic_IdentifyTheConclusion_0084,"Identify the conclusion of the following argument. Utilitarian theory is embarrassed by the possibility of utility monsters. A utility monster gets enormous gains in utility, greater than the utility lost by the sacrifices of others. The sacrifices of even large numbers of other people are outweighed by the gains of the utility monster. The theory seems to require that we all be sacrificed in the monste's maw in order to increase total utility. (Robert Nozick, Anarchy, State, and Utopia)",A. Utilitarian theory is embarrassed by the possibility of utility monsters.\nB. A utility monster gets enormous gains in utility.\nC. A utility monster gets gains in utility greater than the utility lost by the sacrifices of others.\nD. The sacrifices of even large numbers of other people are outweighed by the gains of the utility monster.,332,"{
  ""answer"": ""A""
}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_216,MMLU_international_law_WhatIsAn_0040,What is an act jure imperii?,A. An act is jure imperii when undertaken by an international organisation\nB. An act is jure imperii when undertaken in an official State capacity\nC. All acts undertaken by State officials are acts jure imperii\nD. An act is jure imperii when undertaken by a State corporation,425,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_217,MMLU_business_ethics_Cognitive______Models_0036,"Cognitive ______ models such as the Theory of _________ serve to try and explain consumer behaviour, but arguably somewhat oversimplify and overestimate individual ________.","A. Decision, Market equilibrium, Rationality\nB. Attitudinal, Planned Behaviour, Social pressures\nC. Decision, Planned behaviour, Rationality\nD. Attitudinal, Market equilibrium, Social pressures",2307,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_217,MMLU_abstract_algebra_Statement1|_0049,"Statement 1 | If a R is an integral domain, then R[x] is an integral domain. Statement 2 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)g(x)) = deg f(x) + deg g(x).","A. True, True\nB. False, False\nC. True, False\nD. False, True",592,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_217,MMLU_international_law_WhichOfThe_0010,Which of the following is a treaty-based human rights mechanism?,A. The UN Human Rights Committee\nB. The UN Human Rights Council\nC. The UN Universal Periodic Review\nD. The UN special mandates,432,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_217,MMLU_business_ethics_WhichOfThe_0039,Which of the three following organisational characteristics of small businesses tend to characterise their engagement with business related issues?,"A. Size and complexity, owner and family member influence on the organisation, shareholder and stakeholder power\nB. Lack of organisational resources, size and complexity, owner and family member influence\nC. Informal relationships, owner and family member influence on the organisation, lack of organisational resources\nD. Bureaucratic and formal organisational structure, lack of organisational resources, conflicts of interest",622,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_218,MMLU_high_school_geography_WhatFamilyDo_0086,What family do most European languages belong to?,A. Ural-Altaic\nB. Basque\nC. Indo-European\nD. Phoenician,208,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_218,MMLU_global_facts_WhatIsThe_0070,"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",A. 9%\nB. 19%\nC. 39%\nD. 59%,495,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_218,MMLU_formal_logic_SelectTheBest_0077," Select the best translation into predicate logic: Ms. Jackson lent me some sugar, but neither Janet nor Latoya did.",A. Lm ∨ ~(Jl ∨ Ll)\nB. Lm • ~(Lj • Ll)\nC. Lm • ~(Lj ∨ Ll)\nD. Lm ∨ ~(Lj • Ll),404,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_218,MMLU_international_law_WhatFormsMay_0093,What forms may the obligation of reparation take?,"A. Reparation may take only the form of pecuniary compensation, including the interest\nB. Reparation denotes only the physical restitution of the wrongful act\nC. Reparation includes restitution, compensation, and satisfaction, either alone or alongside other forms of reparation\nD. The form of reparation is a matter for the responsible State to decide",356,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_219,MMLU_college_physics_TheSuspensionCable_0075,"The suspension cable of a 1,000 kg elevator snaps, sending the elevator moving downward through its shaft. The emergency brakes of the elevator stop the elevator shortly before it reaches the bottom of the shaft. If the elevator fell a distance of 100 m starting from rest, the heat that the brakes must dissipate to bring the elevator safely to rest is","A. 10,000 J\nB. 100,000 J\nC. 1,000,000 J\nD. 10,000,000 J",412,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_219,"MMLU_global_facts_AsOf2017,_0054","As of 2017, the share of deaths in Greenland by suicide is about",A. 0.90%\nB. 1.80%\nC. 3.60%\nD. 7.20%,2447,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_219,MMLU_college_physics_ASingle-electronAtom_0083,A single-electron atom has the electron in the l = 2 state. The number of allowed values of the quantum number m_l is,A. 5\nB. 4\nC. 3\nD. 2,414,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_219,MMLU_high_school_geography_WhichOfThe_0076,Which of the following is an example of a bulk-gaining industry?,A. Steel\nB. Bottled orange juice\nC. Paper\nD. Copper,879,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_220,MMLU_college_physics_AParticleDecays_0048,"A particle decays in 2.0 ms in its rest frame. If the same particle moves at v=0.60c in the lab frame, how far will it travel in the lab before decaying?",A. 150 m\nB. 288 m\nC. 360 m\nD. 450 m,4319,"**Answer**
```json
{
  ""answer"": ""D""
}
```",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_220,MMLU_miscellaneous_ATeacherProvides_0006,"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",A. Direct instruction\nB. Literature circle\nC. Guided reading\nD. Read-aloud,291,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_220,MMLU_formal_logic_SelectTheBest_0022,Select the best translation into predicate logic. Marco moves from Italy to Spain. (i: Italy; m: Marco; s: Spain; Mxyz: x moves to y from z),A. Msim\nB. Mmis\nC. Mims\nD. Mmsi,498,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_220,MMLU_abstract_algebra_FindTheDegree_0072,Find the degree for the given field extension Q(sqrt(2)*sqrt(3)) over Q.,A. 0\nB. 4\nC. 2\nD. 6,693,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_221,MMLU_high_school_geography_WhichOfThe_0065,Which of the following is a formal region?,A. Dixie\nB. Pennsylvania\nC. The market area of Winn-Dixie\nD. The Pacific Northwest,520,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_221,MMLU_international_law_InOsmanV_0026,"In Osman v UK (1998), the European Court laid down a test, which can be used to apply a general positive obligation on a state. Which of the following statements is not part of the Osman test?",A. The risk must emanate from a state agent\nB. If a real and imminent risk (of death/harm)\nC. A state should take reasonable steps to prevent death/harm occurring\nD. A state knows or ought to have known,374,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_221,MMLU_high_school_mathematics_WhatIs$$\frac{-\frac{18}{7}}{-\frac{6}{5}}?$$_0072,What is $$\frac{-\frac{18}{7}}{-\frac{6}{5}}?$$,A. \frac{7}{15}\nB. \frac{15}{7}\nC. \frac{15}{8}\nD. \frac{15}{11},627,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_221,MMLU_business_ethics_TheUkPublic_0013,"The UK Public Services (Social Value) Act 2013 requires those procuring ______ to consider how they can secure wider _____, _____and _____ benefits.","A. Private services, social, economic and environmental\nB. Public services, social, cultural and environmental\nC. Private services, cultural, economic and environmental\nD. Public services, social, economic and environmental",421,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_222,MMLU_international_law_WhatDimensionDid_0016,What dimension did the Kadi judgment introduce with respect to the incorporation of UN Security Council resolutions?,A. The Kadi judgment demanded that UNSC resolutions are construed in accordance with human rights\nB. The Kadi judgment demanded that all UNSC resolutions be incorporated without any further implementing legislation\nC. The Kadi judgment required that important UNSC resolutions be transformed and not merely incorporated\nD. The Kadi judgment claimed that UNSC resolutions are not binding if they violate human rights,700,"{""answer"": ""C""}",C,A,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_222,MMLU_high_school_mathematics_Let$f(x)=3x+4$And_0092,"Let $f(x)=3x+4$ and $g(x)=2x-3$. If $h(x)=f(g(x))$, then what is the inverse of $h(x)$?",A. \frac{x-5}{3}\nB. \frac{x+5}{3}\nC. \frac{x+5}{6}\nD. \frac{x-5}{6},734,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_222,MMLU_college_physics_TheEmissionSpectrum_0085,"The emission spectrum of the doubly ionized lithium atom Li++ (Z = 3, A = 7) is identical to that of a hydrogen atom in which all the wavelengths are",A. decreased by a factor of 9\nB. decreased by a factor of 49\nC. decreased by a factor of 81\nD. increased by a factor of 9,726,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_222,MMLU_formal_logic_IdentifyTheAntecedent_0008,"Identify the antecedent of the following conditional proposition: If the university does not increase financial aid, either the president fails to approve it or the board of trustees prevents it.",A. The university increases financial aid.\nB. The university does not increase financial aid.\nC. The board of trustees prevents it.\nD. The president fails to approve it.,338,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_223,MMLU_formal_logic_ConstructAComplete_0044," Construct a complete truth table for the following pairs of propositions. Then, using the truth tables, determine whether the statements are logically equivalent or contradictory. If neither, determine whether they are consistent or inconsistent. Justify your answers.
~O ⊃ P and O ∨ P","A. Logically equivalent\nB. Contradictory\nC. Neither logically equivalent nor contradictory, but consistent\nD. Inconsistent",816,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_223,MMLU_high_school_mathematics_AVirusIs_0080,"A virus is spreading throughout the population of a town, and the number of people who have the virus doubles every 3 days. If there are 1,000 people in the town, and 10 people have the virus on January 1st, what is the earliest date at which the entire town would be infected with the virus, given that there are 365 days in a year, and 31 days in the month of January?",A. January 10th\nB. January 21st\nC. January 31st\nD. February 10th,2312,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_223,MMLU_miscellaneous_IfAPiece_0093,If a piece of music is in 'common time' how many quarter notes are there per measure?,A. one\nB. four\nC. five\nD. ten,220,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_223,MMLU_high_school_mathematics_TheSymbol$5!$_0026,The symbol $5!$ means $5\cdot 4\cdot 3\cdot 2\cdot 1$. What is the greatest odd integer that is a factor of $5!$ ?,A. 5\nB. 3\nC. 15\nD. 31,616,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
